,ExpNum,droneNum,CarNum,carDistance,droneDistance,time,NumPlaces
157,22.0,3.0,1.0,0.16082620067444584,0.5299164446789295,1849.0,60.0
158,22.0,4.0,1.0,0.14259834433439095,0.7046055130038668,1735.0,60.0
159,22.0,5.0,1.0,0.12001462670797372,0.8090956484461445,1590.0,60.0
160,22.0,0.0,2.0,0.4675664868228252,0.0,2735.0,60.0
161,23.0,0.0,1.0,0.41358868272739047,0.0,4349.0,60.0
162,23.0,1.0,1.0,0.298107231878975,0.2477248576601861,3243.0,60.0
163,23.0,2.0,1.0,0.23930039413677426,0.4103418738713875,2508.0,60.0
164,23.0,3.0,1.0,0.18242559281562465,0.5762674435476423,2019.0,60.0
165,23.0,4.0,1.0,0.14337825532536386,0.6033584724642672,1695.0,60.0
166,23.0,5.0,1.0,0.138243576234973,0.7725984510409274,1556.0,60.0
167,23.0,0.0,2.0,0.44211754850583673,0.0,2802.0,60.0
168,24.0,0.0,1.0,0.361755081957714,0.0,3811.0,60.0
169,24.0,1.0,1.0,0.2499473170499594,0.22496599749633292,2692.0,60.0
170,24.0,2.0,1.0,0.20599234178981832,0.36044177950899287,2248.0,60.0
171,24.0,3.0,1.0,0.16312823287647998,0.4937519230532876,1809.0,60.0
172,24.0,4.0,1.0,0.1553465826303889,0.6335941751781303,1785.0,60.0
173,24.0,5.0,1.0,0.11916002105600448,0.6608403055943334,1328.0,60.0
174,24.0,0.0,2.0,0.3935127613821945,0.0,2401.0,60.0
175,25.0,0.0,1.0,0.34952043424920065,0.0,3677.0,60.0
176,25.0,1.0,1.0,0.26451736296312783,0.1989441640093547,2800.0,60.0
177,25.0,2.0,1.0,0.19572325085870948,0.37677765105906436,2087.0,60.0
178,25.0,3.0,1.0,0.1694054634562851,0.4631365628510471,1863.0,60.0
179,25.0,4.0,1.0,0.1367889947865423,0.5305624633761574,1513.0,60.0
180,25.0,5.0,1.0,0.1261894916626909,0.6804116167221047,1409.0,60.0
181,25.0,0.0,2.0,0.3809553968029779,0.0,2203.0,60.0
182,26.0,0.0,1.0,0.38746117327939344,0.0,4081.0,60.0
183,26.0,1.0,1.0,0.25472018790331263,0.21025754063602003,2724.0,60.0
184,26.0,2.0,1.0,0.2111439775766676,0.4130917393135483,2413.0,60.0
185,26.0,3.0,1.0,0.1763514686736002,0.47548743233384183,1892.0,60.0
186,26.0,4.0,1.0,0.16000639708270223,0.6350947066148491,1804.0,60.0
187,26.0,5.0,1.0,0.1310473719846612,0.704679892768554,1523.0,60.0
188,26.0,0.0,2.0,0.4183830332551544,0.0,2266.0,60.0
189,27.0,0.0,1.0,0.36645862467881984,0.0,3855.0,60.0
190,27.0,1.0,1.0,0.22677136377820117,0.2382004635954374,2600.0,60.0
191,27.0,2.0,1.0,0.18169561204136137,0.3834709458560144,1995.0,60.0
192,27.0,3.0,1.0,0.1738669123159142,0.4839864854617276,1940.0,60.0
193,27.0,4.0,1.0,0.14179535226726406,0.6356406230120009,1626.0,60.0
194,27.0,5.0,1.0,0.1302382997889201,0.8479434753308897,1553.0,60.0
195,27.0,0.0,2.0,0.4074254203979596,0.0,2824.0,60.0
196,28.0,0.0,1.0,0.39675445073300436,0.0,4166.0,60.0
197,28.0,1.0,1.0,0.26376795212771403,0.24112781479848253,2869.0,60.0
198,28.0,2.0,1.0,0.2022846901155535,0.44066140508284096,2367.0,60.0
199,28.0,3.0,1.0,0.14986638277578787,0.5976249849375072,1886.0,60.0
200,28.0,4.0,1.0,0.12026365211163287,0.6812991374327654,1553.0,60.0
201,28.0,5.0,1.0,0.10938821960896193,0.7847242144222837,1400.0,60.0
202,28.0,0.0,2.0,0.43935486560917353,0.0,2691.0,60.0
203,29.0,0.0,1.0,0.3908631677801651,0.0,4115.0,60.0
204,29.0,1.0,1.0,0.23788499183389078,0.26953696018073114,2629.0,60.0
205,29.0,2.0,1.0,0.20419121559325695,0.4708771985092398,2324.0,60.0
206,29.0,3.0,1.0,0.16756576945154641,0.5009687653587729,2016.0,60.0
207,29.0,4.0,1.0,0.13986143010786609,0.592704853934962,1698.0,60.0
208,29.0,5.0,1.0,0.110313432017959,0.7201360508727532,1386.0,60.0
209,29.0,0.0,2.0,0.4073187383305594,0.0,2550.0,60.0
210,30.0,0.0,1.0,0.40090979268453725,0.0,4214.0,60.0
211,30.0,1.0,1.0,0.30943930823628474,0.24581491895014998,3371.0,60.0
212,30.0,2.0,1.0,0.21306106025052293,0.4567801160909584,2344.0,60.0
213,30.0,3.0,1.0,0.17044219751051362,0.6079913440346028,2002.0,60.0
214,30.0,4.0,1.0,0.15014295789386797,0.657142073882143,1820.0,60.0
215,30.0,5.0,1.0,0.12629545221774202,0.9248258756095049,1596.0,60.0
216,30.0,0.0,2.0,0.43732580020832423,0.0,2837.0,60.0
217,31.0,0.0,1.0,0.39485817453723643,0.0,4145.0,60.0
218,31.0,1.0,1.0,0.24159404927293462,0.24564416978850317,2650.0,60.0
219,31.0,2.0,1.0,0.18858224160186593,0.3559571688106269,2064.0,60.0
220,31.0,3.0,1.0,0.16507117919255454,0.4806614056926265,1945.0,60.0
221,31.0,4.0,1.0,0.13670385713610492,0.5431363359585872,1719.0,60.0
222,31.0,5.0,1.0,0.13232791378331474,0.5569508446915838,1448.0,60.0
223,31.0,0.0,2.0,0.4466572744391435,0.0,2816.0,60.0
224,32.0,0.0,1.0,0.41062807630801373,0.0,4336.0,60.0
225,32.0,1.0,1.0,0.23336082233030972,0.2402304758301036,2644.0,60.0
226,32.0,2.0,1.0,0.20114904633187541,0.4255829837087503,2332.0,60.0
227,32.0,3.0,1.0,0.19368395093303548,0.5159530964268211,2090.0,60.0
228,32.0,4.0,1.0,0.17192886518837752,0.6353744423409489,1979.0,60.0
229,32.0,5.0,1.0,0.13756566652976743,0.7369687323500247,1510.0,60.0
230,32.0,0.0,2.0,0.4471699423076383,0.0,3015.0,60.0
231,33.0,0.0,1.0,0.3923359256343521,0.0,4126.0,60.0
232,33.0,1.0,1.0,0.23522559450631825,0.27943376423797944,2598.0,60.0
233,33.0,2.0,1.0,0.1861222343114662,0.3927889923689637,2083.0,60.0
