,ExpNum,droneNum,CarNum,carDistance,droneDistance,time,NumPlaces
70,10.0,0.0,1.0,0.45729153936441636,0.0,4794.0,60.0
71,10.0,1.0,1.0,0.2954686918169054,0.24527194167295227,3230.0,60.0
72,10.0,2.0,1.0,0.1937579381680346,0.4096927122855928,2151.0,60.0
73,10.0,3.0,1.0,0.1624537056607772,0.543994010636559,1874.0,60.0
74,10.0,4.0,1.0,0.15522697643913627,0.6058481556926619,1671.0,60.0
75,10.0,5.0,1.0,0.10709984814493587,0.6771771612336687,1351.0,60.0
76,10.0,0.0,2.0,0.500655901479012,0.0,3305.0,60.0
77,11.0,0.0,1.0,0.3483495551135663,0.0,3693.0,60.0
78,11.0,1.0,1.0,0.22730344234882457,0.2449344418952193,2583.0,60.0
79,11.0,2.0,1.0,0.18225609746034524,0.41000361366693516,2156.0,60.0
80,11.0,3.0,1.0,0.1340727874551353,0.4768321631705926,1583.0,60.0
81,11.0,4.0,1.0,0.11927680284035762,0.6287978363533466,1572.0,60.0
82,11.0,5.0,1.0,0.09494841508292448,0.8251201749569643,1415.0,60.0
83,11.0,0.0,2.0,0.371621064770127,0.0,2160.0,60.0
84,12.0,0.0,1.0,0.36886120075186934,0.0,3881.0,60.0
85,12.0,1.0,1.0,0.2437105181383191,0.23022639303941014,2731.0,60.0
86,12.0,2.0,1.0,0.18876129587060977,0.4147125782738149,2154.0,60.0
87,12.0,3.0,1.0,0.1648713062325238,0.5212790698257007,1940.0,60.0
88,12.0,4.0,1.0,0.1404027977445704,0.6142688689904474,1555.0,60.0
89,12.0,5.0,1.0,0.11429912749604372,0.7780926656680105,1366.0,60.0
90,12.0,0.0,2.0,0.41447374294482353,0.0,2573.0,60.0
91,13.0,0.0,1.0,0.3885683436545415,0.0,4081.0,60.0
92,13.0,1.0,1.0,0.23271477551675215,0.2682093429239443,2601.0,60.0
93,13.0,2.0,1.0,0.18721036496927285,0.39141181871007436,2079.0,60.0
94,13.0,3.0,1.0,0.1612428875562866,0.47639721425931403,1787.0,60.0
95,13.0,4.0,1.0,0.14540093167930726,0.6261286356281205,1643.0,60.0
96,13.0,5.0,1.0,0.1297064915532631,0.7389100622613152,1445.0,60.0
97,13.0,0.0,2.0,0.40253580458953075,0.0,2421.0,60.0
98,14.0,0.0,1.0,0.3814856484850598,0.0,4006.0,60.0
99,14.0,1.0,1.0,0.27087385050686036,0.31312746715343454,3080.0,60.0
100,14.0,2.0,1.0,0.21045248855724175,0.4511089662251804,2364.0,60.0
101,14.0,3.0,1.0,0.1740616985495688,0.5272026834574881,2060.0,60.0
102,14.0,4.0,1.0,0.14736754630541238,0.6540234944267637,1722.0,60.0
103,14.0,5.0,1.0,0.11019981045878371,0.8064637400195551,1422.0,60.0
104,14.0,0.0,2.0,0.449030971114472,0.0,2755.0,60.0
105,15.0,0.0,1.0,0.39828633530941526,0.0,4197.0,60.0
106,15.0,1.0,1.0,0.2644228794344337,0.24419836287674834,2924.0,60.0
107,15.0,2.0,1.0,0.22142073287863573,0.4250513374757126,2412.0,60.0
108,15.0,3.0,1.0,0.1599847359290043,0.49081609245481433,1736.0,60.0
109,15.0,4.0,1.0,0.13992570951074762,0.6232590427731821,1600.0,60.0
110,15.0,5.0,1.0,0.13213738232580008,0.6076717615853926,1431.0,60.0
111,15.0,0.0,2.0,0.4314087567786464,0.0,2597.0,60.0
112,16.0,0.0,1.0,0.3882606126142981,0.0,4086.0,60.0
113,16.0,1.0,1.0,0.24571826740906214,0.254593113965531,2772.0,60.0
114,16.0,2.0,1.0,0.1897200570204299,0.3821779287048368,2143.0,60.0
115,16.0,3.0,1.0,0.15907418158988273,0.4944306157463524,1870.0,60.0
116,16.0,4.0,1.0,0.15742044967900828,0.5046698488122189,1761.0,60.0
117,16.0,5.0,1.0,0.13788865155994423,0.6739969487347017,1564.0,60.0
118,16.0,0.0,2.0,0.44017101228793654,0.0,2749.0,60.0
